user_tag	1	2	3	4	5	6	7	8	9	10	11	12
R6007	36.0	30.0	27.0	24.0	16.0	18.0	27.0	19.0	28.0	12.0	17.0	35.0
R6722	74.0	13.0							18.0	43.0	59.0	81.0
R8678	6.0	0.0								4.0	12.0	6.0
R3240	155.0	23.0										186.0
R5054	58.0	17.0								39.0	84.0	66.0
R1592	30.0	3.0						35.0	48.0	61.0	37.0	62.0
R6188	30.0	8.0	18.0	23.0	22.0	25.0				12.0	42.0	45.0
R0682							8.0	2.0	0.0	0.0	0.0	0.0
R7313	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	1.0
R8612	33.0	13.0	26.0	18.0	67.0	30.0	13.0	30.0	59.0	51.0	22.0	11.0
R3793	4.0	0.0									3.0	3.0
R8140	179.0	24.0										106.0
R3503	13.0	21.0	23.0	18.0	31.0	46.0	35.0	13.0	26.0	19.0	27.0	36.0
R0480	101.0	92.0	97.0	72.0	57.0	34.0	35.0	43.0	65.0	45.0	26.0	97.0
R5597	0.0											0.0
R5157	1.0	0.0							0.0	0.0	2.0	0.0
R8013	6.0	4.0								3.0	25.0	16.0
R5591	13.0	18.0	18.0	32.0	15.0	26.0	30.0	29.0	26.0	26.0	26.0	24.0
R5337	0.0	0.0	0.0	0.0	0.0			0.0	1.0	0.0	0.0	1.0
R7126	113.0	27.0	60.0	20.0	20.0	8.0	7.0	29.0	75.0	86.0	150.0	134.0
R1385	151.0	91.0										
R5011	12.0	7.0	10.0	8.0	9.0	6.0	3.0	2.0	3.0	6.0	12.0	9.0
R9092	8.0	9.0	8.0	10.0	1.0			2.0	4.0	5.0	3.0	7.0
R0871	6.0	2.0	6.0	0.0	6.0	2.0	6.0	4.0	6.0	9.0	4.0	9.0
R4695	42.0	21.0	21.0	8.0	21.0	17.0	46.0	35.0	82.0	80.0	58.0	33.0
R4310	121.0	27.0				57.0	199.0	124.0	120.0	102.0	162.0	184.0
R4384	36.0	16.0	20.0	24.0	17.0	42.0	32.0	26.0	25.0	36.0	42.0	67.0
R5189	38.0	34.0	44.0	49.0	38.0	41.0	37.0	53.0	61.0	54.0	32.0	46.0
R7992	219.0	35.0								107.0	182.0	190.0
R1307	130.0	17.0			33.0	53.0	43.0	60.0	52.0	66.0	106.0	114.0
R3681	28.0	37.0							5.0	80.0	78.0	48.0
R2282	44.0	21.0	9.0	13.0	22.0	13.0	12.0	25.0	24.0	30.0	21.0	22.0
R1184	58.0	85.0	105.0	85.0	95.0	92.0	40.0	89.0	57.0	81.0	123.0	97.0
R2717	29.0	0.0					34.0	52.0	20.0	6.0	4.0	36.0
R0251	33.0	25.0	31.0	33.0	31.0	14.0	19.0	28.0	26.0	35.0	46.0	20.0
R4802	0.0											
R4598	124.0	42.0							138.0	218.0	165.0	181.0
R0930	85.0	11.0					25.0	60.0	72.0	69.0	51.0	53.0
R4644		3.0	3.0	4.0	1.0	0.0	0.0		0.0	0.0	0.0	0.0
R3584	16.0	1.0	29.0	23.0	38.0	31.0	38.0	50.0	59.0	98.0	69.0	83.0
R3508	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	
R1144	37.0	23.0	1.0	2.0	1.0	2.0	3.0	40.0	107.0	111.0	79.0	39.0
R7630	125.0	14.0						17.0	81.0	81.0	103.0	136.0
R3837	97.0	17.0										11.0
R0745	38.0	30.0	22.0	14.0	29.0	34.0	11.0	4.0	17.0	9.0	25.0	10.0
R5574	21.0	32.0	63.0	48.0	16.0	27.0	51.0	29.0	23.0	26.0	33.0	56.0
R7185	54.0	32.0	13.0	18.0	28.0	32.0	51.0	35.0	58.0	46.0	56.0	73.0
R6844	15.0	28.0	74.0	65.0	73.0	46.0	72.0	79.0	64.0	24.0	7.0	6.0
R4640	71.0	54.0	34.0	5.0	1.0	5.0	17.0	14.0	58.0	44.0	54.0	73.0
R8717	4.0	7.0	6.0	5.0	2.0	7.0	4.0	5.0	4.0	3.0	4.0	3.0
R8443	29.0	13.0	11.0	6.0	5.0	1.0	2.0	6.0	13.0	12.0	18.0	29.0
R0277	14.0					0.0	5.0	21.0	7.0	3.0	9.0	4.0
R5147	19.0	1.0										26.0
R2287	80.0	13.0										
R0481	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
R0270		0.0	1.0	1.0			0.0	0.0	0.0	0.0	0.0	
R6221	22.0	19.0	11.0	12.0	16.0	21.0	9.0	16.0	8.0	18.0	29.0	34.0
R7156	32.0	15.0										
R3713	0.0	0.0										0.0
R0421	183.0	28.0									147.0	258.0
R5645	5.0	4.0	0.0	2.0	2.0		1.0	8.0	10.0	1.0	1.0	17.0
R1710				0.0		0.0		0.0				0.0
R6340	25.0	18.0	14.0	14.0	22.0	15.0	29.0	14.0	15.0	20.0	14.0	22.0
R5535	41.0	42.0	34.0	50.0	35.0	29.0	27.0	23.0	34.0	30.0	30.0	33.0
R6892	166.0	131.0	110.0	17.0	9.0	3.0	0.0	8.0	0.0	2.0	0.0	0.0
R4338	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
R1317	45.0	20.0	12.0	23.0	26.0	18.0	25.0	42.0	29.0	34.0	34.0	35.0
R1180	1.0	0.0	0.0	0.0	0.0	0.0			1.0	0.0	0.0	0.0
R3621	4.0	1.0	3.0	1.0	6.0	7.0	3.0	3.0	8.0	7.0	5.0	0.0
R1765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0
R7737	3.0	0.0										
R5336	0.0											0.0
R6127							0.0	0.0				
R1866	33.0	9.0				18.0	28.0	30.0	52.0	48.0	46.0	25.0
R5886	16.0	9.0	14.0	19.0	12.0	18.0	23.0	30.0	30.0	54.0	49.0	19.0
R0566	139.0	53.0									9.0	181.0
R0552	77.0	48.0	33.0	38.0	44.0	28.0	60.0	50.0	47.0	53.0	85.0	54.0
R1081	33.0	23.0	23.0	10.0	20.0	15.0	17.0	24.0	45.0	32.0	41.0	29.0
R0914	22.0	1.0		22.0	29.0	31.0	45.0	44.0	59.0	22.0	13.0	11.0
R1146	99.0	5.0									53.0	70.0
R2217	90.0	22.0								4.0	48.0	60.0
R2378	84.0	50.0	47.0	15.0	30.0	15.0	11.0	8.0	37.0	88.0	101.0	93.0
R0760	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	3.0	0.0	0.0
R8364	27.0	23.0	11.0	56.0	21.0	26.0	12.0	14.0	18.0	22.0	12.0	16.0
R7477	190.0	37.0										
R1957	26.0	9.0	2.0	11.0	20.0	8.0	8.0	6.0	23.0	53.0	42.0	30.0
R1433	220.0	41.0										
R8474	145.0	7.0										116.0
R3670	59.0	3.0										43.0
R5252	14.0	21.0	24.0	33.0	30.0	18.0	8.0	18.0	14.0	22.0	27.0	13.0
R0956	43.0		24.0	63.0	45.0	35.0	27.0	14.0	21.0	38.0	49.0	37.0
R9122	16.0	26.0	20.0	28.0	18.0	28.0	28.0	20.0	18.0	7.0	21.0	19.0
R4047	54.0	28.0	28.0	51.0	28.0	62.0	62.0	55.0	80.0	88.0	75.0	45.0
R7531	299.0	72.0									109.0	350.0
R7831	2.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0		0.0
R8660	113.0	6.0		37.0	92.0	100.0	86.0	51.0	31.0	65.0	45.0	112.0
R6935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
R1173	27.0	8.0						22.0	61.0	72.0	36.0	11.0
R8523	3.0	0.0	12.0	12.0	16.0	12.0	63.0	37.0	38.0	32.0	18.0	18.0
R7693	3.0	0.0	0.0				1.0	1.0	2.0	3.0	9.0	2.0
R7703	30.0	35.0	17.0	25.0	29.0	28.0	39.0	36.0	33.0	19.0	34.0	30.0
R2086	0.0	0.0										0.0
R9093	1.0					0.0	0.0	0.0	1.0	0.0	1.0	0.0
R2167	14.0	11.0	5.0	4.0	6.0	7.0	7.0	2.0	13.0	11.0	11.0	13.0
R1692	68.0	55.0	35.0	28.0	28.0	48.0	34.0	29.0	26.0	36.0	25.0	23.0
R8115	277.0	127.0										38.0
R0720	1.0					1.0	0.0	2.0	2.0	0.0	0.0	1.0
R2036	3.0	2.0	4.0	3.0	5.0	8.0	10.0	7.0	3.0	13.0	13.0	4.0
R8697	278.0	115.0										
R1127	30.0	24.0	15.0	15.0	16.0	12.0	25.0	14.0	22.0	34.0	28.0	29.0
R2594	266.0	51.0								59.0	137.0	165.0
R8554	17.0	7.0									21.0	20.0
R8301	25.0	20.0	29.0	7.0	23.0	19.0	14.0	30.0	23.0	26.0	28.0	37.0
R3852	23.0	209.0										
R1981	90.0	38.0	33.0	50.0	33.0	68.0	51.0	43.0	44.0	55.0	101.0	120.0
R1509	42.0	20.0	42.0	33.0	27.0	33.0	27.0	9.0	27.0	58.0	28.0	17.0
R5065	46.0	18.0	14.0	30.0	46.0	54.0	64.0	58.0	61.0	49.0	52.0	26.0
R6835	2.0								122.0	93.0	215.0	122.0
R4923	1.0	2.0	12.0	7.0	2.0	4.0	1.0	0.0	2.0	0.0		
R8027	62.0	10.0										29.0
R0101	25.0	16.0	24.0	18.0	14.0	19.0	13.0	12.0	10.0	26.0	26.0	40.0
R6518							4.0			0.0	0.0	0.0
R6216	36.0	57.0	19.0	24.0	57.0	29.0	13.0	5.0	3.0	3.0	10.0	51.0
R3920	191.0	41.0							43.0	166.0	101.0	182.0
R1678	0.0	1.0	0.0	0.0	0.0		1.0	1.0	0.0	1.0	0.0	0.0
R4271	44.0	12.0								13.0	29.0	49.0
R0472	0.0	0.0								0.0	2.0	2.0
R7716	0.0	1.0									2.0	0.0
R7555	122.0	43.0					103.0	198.0	181.0	203.0	146.0	82.0
R4239	0.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
R7300	23.0	5.0					6.0	61.0	44.0	55.0	46.0	47.0
R4128	45.0	57.0	47.0	28.0	41.0	37.0	38.0	40.0	34.0	46.0	29.0	44.0
R3488	292.0	87.0										
R8052	13.0	7.0	12.0	10.0	10.0	9.0	15.0	14.0	2.0	9.0	10.0	3.0
R0754	12.0	2.0	9.0	12.0	14.0	8.0	9.0	10.0	5.0	7.0	9.0	10.0
R7243	73.0	26.0							117.0	152.0	83.0	71.0
R7170	93.0	79.0	55.0	46.0	58.0	66.0	26.0	38.0	15.0	32.0	25.0	98.0
R3794	9.0	4.0		2.0	39.0	32.0	20.0	13.0	20.0	36.0	14.0	4.0
R6281	71.0	15.0	3.0	51.0	64.0	60.0	70.0	87.0	61.0	68.0	48.0	64.0
R6336	26.0	18.0	37.0	23.0	9.0	9.0	11.0	10.0	18.0	5.0	15.0	51.0
R2413	12.0	13.0					31.0	22.0	19.0	15.0	13.0	20.0
R7636	33.0	8.0							66.0	75.0	33.0	35.0
R6676	1.0	0.0								1.0	2.0	5.0
R1756	1.0						0.0				0.0	
R8898	81.0	20.0										49.0
R1516	32.0	18.0	17.0	18.0	10.0	20.0	17.0	23.0	29.0	24.0	29.0	19.0
R7076	58.0	14.0										118.0
R4888	13.0	1.0						2.0	14.0	11.0	17.0	12.0
R6381	52.0	4.0								6.0	24.0	21.0
R2916	9.0	19.0	4.0	17.0	5.0	11.0	6.0	7.0	10.0	1.0	10.0	21.0
R4072	36.0	8.0					15.0	135.0	100.0	46.0	25.0	38.0
R0606	24.0	13.0					1.0	23.0	79.0	34.0	53.0	36.0
R3679	78.0	39.0										
R1532	17.0	21.0	20.0	19.0	27.0	27.0	16.0	29.0	41.0	33.0	46.0	12.0
R0951	0.0			0.0					0.0	0.0		
R3775	24.0	26.0	63.0	60.0	34.0	59.0	78.0	46.0	24.0	30.0	84.0	38.0
R1217	1.0	0.0									0.0	4.0
R3186	35.0	49.0										
R1854	1.0											
R1990	15.0	12.0	17.0	12.0	14.0	9.0	6.0	6.0	3.0	3.0	7.0	6.0
R8123	7.0	8.0	10.0	3.0	8.0	4.0	6.0	6.0	18.0	6.0	11.0	6.0
R1882	1.0	0.0	0.0	1.0		1.0	0.0	0.0	0.0	0.0	0.0	0.0
R0074	214.0	100.0										
R1066	1.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	2.0	0.0	0.0	0.0
R7162	13.0	1.0						22.0	10.0	14.0	6.0	10.0
R6771	18.0	11.0	9.0	14.0	7.0	3.0	9.0	3.0	5.0	11.0	2.0	7.0
R8821	0.0	4.0	3.0	4.0	4.0	8.0	1.0	0.0	3.0	5.0	11.0	3.0
R5729	2.0	4.0	3.0	0.0	0.0	3.0	0.0	2.0	3.0	3.0	2.0	5.0
R6302	5.0	10.0	23.0	12.0	9.0	6.0	9.0	14.0	13.0	11.0	10.0	8.0
R0570	23.0	2.0		0.0	1.0	10.0	9.0	10.0	3.0	0.0		2.0
R8773	54.0	38.0	28.0	14.0	66.0	31.0	16.0	29.0	34.0	47.0	25.0	23.0
R1885	0.0	0.0			0.0		0.0		0.0	0.0	0.0	24.0
R4756	31.0	34.0	19.0	14.0	16.0	35.0	23.0	19.0	24.0	23.0	51.0	25.0
R0031	6.0	3.0	4.0	4.0	2.0	5.0	5.0	5.0	4.0	6.0	7.0	4.0
R4476	32.0	61.0	40.0	41.0	37.0	20.0	33.0	10.0	62.0	47.0	33.0	42.0
R2033	2.0	4.0	2.0	0.0	0.0	0.0	3.0	1.0	1.0	0.0	0.0	1.0
R2924	72.0	24.0	36.0	7.0	12.0	13.0	40.0	16.0	66.0	37.0	20.0	76.0
R0641	50.0	37.0	24.0	36.0	27.0	43.0	42.0	38.0	42.0	56.0	48.0	34.0
R3510	4.0	1.0	2.0	2.0	0.0	1.0	0.0	1.0	2.0	0.0	2.0	4.0
R4670		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0
R8397	13.0	50.0	37.0	24.0	39.0	37.0	12.0	23.0	17.0	38.0	39.0	10.0
R2537	49.0	15.0										30.0
R6941	46.0	15.0	20.0	43.0	65.0	52.0	60.0	59.0	33.0	32.0	15.0	22.0
R1430		0.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0
R7558	37.0	25.0			10.0	14.0	20.0	25.0	21.0	17.0	34.0	21.0
R5578	11.0	7.0	8.0	2.0	2.0	4.0	10.0	17.0	15.0	12.0	7.0	8.0
R7778	31.0	17.0	13.0	12.0	12.0	41.0	30.0	36.0	13.0	31.0	26.0	31.0
R6619	33.0	9.0									6.0	56.0
R3136	35.0	15.0			5.0	40.0	57.0	60.0	63.0	29.0	41.0	45.0
R4307	5.0	4.0	4.0	4.0	13.0	15.0	9.0	6.0	6.0	2.0	4.0	4.0
R2063	1.0	9.0										
R4878	1.0						0.0	20.0	7.0	8.0	5.0	1.0
R1704								3.0	53.0	76.0	49.0	29.0
R1681	0.0	0.0				0.0		0.0	0.0	0.0	0.0	1.0
R4450	77.0	63.0										
R6328	2.0	2.0	0.0	1.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	2.0
R6480	41.0	19.0								106.0	99.0	78.0
R6759	111.0	138.0	149.0	81.0	97.0	2.0	20.0	96.0	98.0	26.0	47.0	60.0
R8342	16.0	4.0				18.0	30.0	5.0	9.0	14.0	22.0	21.0
R1028	0.0	0.0									1.0	0.0
R5832	190.0	208.0										
R7265	29.0	5.0									28.0	52.0
R8993	3.0	0.0	0.0	0.0	2.0	1.0	5.0	9.0	3.0	0.0	8.0	11.0
R0149	3.0	0.0					1.0	0.0	1.0	2.0	2.0	1.0
R1313	15.0	10.0	13.0	18.0	12.0	19.0	9.0	9.0	17.0	6.0	23.0	17.0
R0888	19.0	12.0	10.0	28.0	20.0	7.0	7.0	7.0	14.0	65.0	38.0	26.0
R1599	3.0	1.0				3.0	4.0	8.0	3.0	2.0	2.0	8.0
R9068	19.0	7.0	14.0	10.0	19.0	21.0	38.0	23.0	30.0	21.0	33.0	25.0
R8667	53.0	40.0	42.0	41.0	50.0	33.0	52.0	69.0	90.0	115.0	71.0	71.0
R6280	14.0	1.0		3.0	12.0	11.0	8.0	6.0	3.0	4.0	2.0	6.0
R1186	1.0	3.0	8.0	4.0	3.0	1.0	6.0	9.0	3.0	1.0	1.0	1.0
R4961	26.0	4.0					58.0	43.0	72.0	21.0	25.0	21.0
R4903					0.0				0.0	0.0	0.0	0.0
R0069	0.0	0.0				0.0	0.0				0.0	
R5765	24.0	2.0	3.0	2.0	9.0	17.0	17.0	58.0	42.0	22.0	64.0	46.0
R8907	90.0	37.0	56.0	21.0	50.0	39.0	44.0	45.0	33.0	47.0	40.0	61.0
R2700	51.0	19.0				43.0	61.0	51.0	35.0	35.0	27.0	38.0
R6784			0.0							1.0	2.0	2.0
R5635	4.0	1.0									0.0	4.0
R8740	24.0	26.0	19.0	12.0	8.0	9.0	9.0	24.0	9.0	12.0	14.0	19.0
R7002							11.0	25.0	45.0	23.0	37.0	16.0
R3401	1.0	0.0		0.0	0.0	1.0	0.0		0.0	0.0	0.0	0.0
R9030	26.0	41.0	56.0	45.0	53.0	21.0	40.0	25.0	20.0	13.0	1.0	8.0
R2443	26.0	7.0	25.0	15.0	15.0	9.0	2.0	19.0	15.0	9.0	14.0	47.0
R3535	77.0	56.0	59.0	50.0	63.0	57.0	48.0	47.0	66.0	70.0	76.0	55.0
R6338	20.0	28.0	23.0	35.0	25.0	33.0	21.0	27.0	20.0	24.0	16.0	15.0
R4956				0.0						0.0	0.0	
R5010	11.0	9.0	2.0	4.0	6.0	8.0	4.0	13.0	10.0	18.0	6.0	0.0
R6383	56.0	36.0	41.0	17.0	22.0	21.0	37.0	29.0	38.0	40.0	45.0	44.0
R4323	87.0	2.0							31.0	41.0	11.0	53.0
R8263	31.0	8.0										46.0
R7656	4.0	6.0	3.0	3.0	2.0	0.0	0.0	1.0	2.0	1.0	1.0	7.0
R4817	43.0	51.0	32.0	17.0	18.0	56.0	57.0	39.0	61.0	92.0	45.0	36.0
R2276	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
R7245	34.0	5.0										
R6924	0.0						3.0					
R5988	60.0	26.0	15.0	20.0	23.0	6.0	33.0	31.0	57.0	40.0	45.0	62.0
R2122	2.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
R6457	49.0	6.0								104.0	76.0	75.0
R4520	38.0	39.0	42.0	49.0	42.0	60.0	69.0	27.0	21.0	47.0	37.0	44.0
R6027	3.0	6.0	3.0	0.0	4.0	0.0	4.0	0.0	3.0	8.0	6.0	4.0
R0160	137.0	66.0	137.0	33.0	28.0	41.0	16.0	28.0	165.0	107.0	92.0	28.0
R7057	62.0	12.0									2.0	54.0
R6406	19.0	28.0	26.0	19.0	36.0	29.0	23.0	19.0	24.0	20.0	25.0	30.0
R1817				0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0
R5771	1.0	2.0			0.0	8.0	4.0	12.0	5.0	1.0	0.0	2.0
R1419	1.0								0.0	1.0	6.0	0.0
R7200				0.0	1.0		0.0					
R7299						0.0		1.0	0.0	0.0	0.0	
R1611	46.0	29.0	17.0	8.0	20.0	24.0	45.0	44.0	40.0	50.0	28.0	43.0
R5129	16.0	10.0	17.0	10.0	22.0	19.0	36.0	9.0	26.0	20.0	42.0	42.0
R8824	21.0	18.0	39.0	34.0	42.0	53.0	52.0	31.0	35.0	38.0	92.0	14.0
R2478	1.0	5.0	2.0	1.0	3.0	1.0	0.0	2.0	1.0	4.0	0.0	0.0
R6307	53.0	15.0	27.0	18.0	13.0	27.0	62.0	56.0	50.0	71.0	33.0	34.0
R5533				210.0	162.0	66.0	141.0	116.0	48.0	46.0		2.0
R4421	0.0							0.0	39.0	5.0	0.0	
R5002	108.0	33.0	37.0	63.0	49.0	30.0	40.0	59.0	98.0	86.0	57.0	103.0
R3374	139.0	23.0										
R4641	29.0	8.0	27.0	17.0	5.0	24.0	36.0	35.0	21.0	37.0	16.0	21.0
R4579	0.0	0.0								0.0	3.0	6.0
R6404	13.0	1.0						74.0	115.0	40.0	9.0	20.0
R5954	19.0	15.0	18.0	12.0	15.0	11.0	15.0	15.0	9.0	19.0	13.0	13.0
R3806	51.0	48.0	28.0	46.0	30.0	15.0	36.0	23.0	24.0	59.0	69.0	90.0
R2234	2.0	4.0	0.0	0.0	1.0	1.0	2.0	2.0	1.0	2.0	4.0	3.0
R2606	76.0	37.0	31.0	55.0	47.0	68.0	44.0	57.0	81.0	70.0	78.0	56.0
R0759	54.0	9.0										13.0
R2744	0.0		0.0		0.0		0.0					
R5839	159.0	50.0							12.0			78.0
R6168	252.0	45.0										218.0
R8067	85.0	26.0	36.0	63.0	69.0	51.0	73.0	54.0	52.0	61.0	42.0	52.0
R6057	205.0	11.0									114.0	822.0
R8914	23.0	11.0		19.0	37.0	20.0	11.0	9.0	2.0	14.0	10.0	14.0
R0678	57.0	10.0										
R8421	7.0	2.0	4.0	3.0	5.0	5.0	7.0	12.0	13.0	9.0	5.0	7.0
R7546	36.0	71.0	59.0	62.0	63.0	58.0	42.0	57.0	79.0	86.0	72.0	56.0
R5302	21.0	14.0	15.0	14.0	21.0	10.0	18.0	20.0	14.0	17.0	23.0	27.0
R7854	8.0	0.0								0.0	14.0	12.0
R1661	5.0	0.0	1.0	2.0	0.0	0.0	3.0	7.0	8.0	5.0	1.0	3.0
R6206	69.0	15.0									69.0	66.0
R4129	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0			0.0
R4405		0.0			0.0							
R1776	13.0	14.0	35.0	27.0	15.0	40.0	28.0	34.0	34.0	31.0	19.0	16.0
R9053	239.0	57.0										
R3615	29.0	10.0										12.0
R6115	37.0	30.0	36.0	18.0	18.0	29.0	20.0	11.0	13.0	14.0	21.0	70.0
R7241	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	2.0	1.0
R0905	2.0	0.0							0.0	0.0	1.0	0.0
R5916	41.0	7.0										58.0
R8803	15.0	15.0	19.0	16.0	23.0	23.0	23.0	26.0	30.0	20.0	51.0	21.0
R1384	10.0	2.0									24.0	10.0
R4696	97.0	26.0						43.0	55.0	87.0	115.0	142.0
R9031	9.0	2.0	3.0	3.0	0.0	4.0	2.0	28.0	114.0	63.0	21.0	6.0
R8312	1.0	4.0			0.0	2.0	1.0		0.0	2.0	0.0	0.0
R6860	33.0	23.0	35.0	20.0	41.0	30.0	30.0	18.0	28.0	6.0	37.0	20.0
R3438	0.0								1.0	1.0	0.0	
R2885	8.0	5.0	85.0	28.0	62.0	60.0	44.0	35.0	25.0	18.0	7.0	8.0
R2755	9.0	2.0	7.0	3.0	4.0	5.0	5.0	5.0	1.0	4.0	7.0	2.0
R8843	8.0	5.0										
R4857	76.0	72.0	65.0	62.0	95.0	70.0	71.0	76.0	61.0	106.0	103.0	65.0
R3436	27.0	15.0	18.0	29.0	82.0	75.0	56.0	39.0	25.0	37.0	32.0	37.0
R3422	12.0	10.0	15.0	29.0	21.0	18.0	36.0	28.0	21.0	13.0	12.0	10.0
R6508	1.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	2.0	11.0	9.0	3.0
R4529	55.0	21.0	3.0	9.0	5.0	61.0	39.0	35.0	66.0	44.0	44.0	51.0
R8506	2.0	0.0						0.0	1.0	2.0	0.0	0.0
R7625	14.0	22.0	11.0	20.0	18.0	12.0	9.0	29.0	32.0	35.0	18.0	12.0
R1283	173.0	31.0										126.0
R8281	45.0	50.0	59.0	45.0	41.0	31.0	39.0	52.0	51.0	53.0	65.0	60.0
R1763	341.0	48.0										41.0
R4835	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0
R0032	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	2.0
R2125	305.0	51.0										93.0
R5246	38.0	6.0					5.0	21.0	17.0	18.0	31.0	24.0
R0978	15.0	4.0										6.0
R1839	48.0	12.0	31.0	66.0	56.0	76.0	76.0	47.0	34.0	36.0	33.0	25.0
R3639	72.0	66.0	51.0	45.0	84.0	71.0	52.0	103.0	66.0	88.0	66.0	79.0
R1909	61.0	36.0	13.0	28.0	38.0	10.0	15.0	48.0	15.0	43.0	5.0	84.0
R5972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R0336	24.0	4.0								6.0	20.0	29.0
R6990	3.0						1.0	1.0	0.0	1.0	0.0	0.0
R5694	0.0										2.0	3.0
R1833	14.0	16.0	7.0	12.0	5.0	9.0	9.0	6.0	2.0	7.0	21.0	8.0
R3855	3.0						261.0	92.0	44.0	3.0	1.0	3.0
R2566	2.0	2.0	0.0	2.0	4.0	3.0	1.0	1.0	0.0	1.0	0.0	1.0
R3603	367.0	100.0										
R7924		0.0										
R5174	26.0	31.0	24.0	10.0	13.0	43.0	15.0	36.0	23.0	17.0	22.0	14.0
R1904	11.0	9.0	13.0	13.0	9.0	4.0	5.0	14.0	8.0	10.0	13.0	15.0
R3248	49.0	6.0				73.0	32.0	18.0	38.0	41.0	50.0	166.0
R7368	0.0	3.0	1.0	0.0	0.0	0.0	3.0	1.0	0.0	2.0	2.0	0.0
R2737	0.0										0.0	
R8291	62.0	1.0									4.0	145.0
R7682	154.0	30.0										174.0
R7181	2.0	4.0										
R0460	21.0	24.0	27.0	18.0	15.0	12.0	21.0	24.0	23.0	28.0	39.0	38.0
R2659	50.0	37.0	40.0	38.0	25.0	38.0	46.0	38.0	35.0	52.0	29.0	38.0
R3461	150.0	6.0										108.0
R3359	23.0	19.0	10.0	5.0	6.0	42.0	31.0	37.0	35.0	23.0	25.0	33.0
R5760	95.0	14.0		19.0	70.0	57.0	34.0	55.0	75.0	68.0	62.0	55.0
R7530	14.0	3.0						14.0	45.0	23.0	8.0	15.0
R8725	72.0	21.0	15.0	66.0	30.0	48.0	17.0	6.0	16.0	74.0	74.0	107.0
R6077	46.0	1.0	5.0	4.0	14.0	9.0	15.0	36.0	27.0	20.0	33.0	15.0
R0961	1.0	2.0						0.0	0.0	1.0	0.0	2.0
R3549			0.0		0.0		0.0			0.0	0.0	
R1438	41.0	30.0	25.0	26.0	26.0	33.0	34.0	18.0	20.0	34.0	27.0	26.0
R0923	21.0	2.0							7.0	25.0	26.0	39.0
R5777	0.0								0.0	0.0	0.0	
R4886	5.0	1.0			0.0	3.0	5.0	2.0	6.0	8.0	5.0	6.0
R3215	11.0	15.0	15.0	13.0	4.0	17.0	22.0	28.0	24.0	28.0	12.0	14.0
R2954	1.0											0.0
R4002	0.0											
R2785	2.0	0.0			15.0	4.0	7.0	2.0	10.0	4.0	10.0	5.0
R1371	4.0	3.0	7.0	16.0	3.0	4.0	3.0	5.0	4.0	4.0	1.0	3.0
R4500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R8187	53.0	19.0	29.0	30.0	36.0	41.0	67.0	57.0	44.0	38.0	45.0	57.0
R3376	34.0	7.0	3.0	7.0	7.0	7.0	9.0	8.0	23.0	30.0	52.0	37.0
R3721	23.0	3.0								8.0	121.0	73.0
R7501	0.0	0.0		0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
R7688	0.0	11.0	27.0	39.0	35.0	15.0	0.0	1.0	1.0	2.0	0.0	0.0
R8775	29.0	30.0	29.0	18.0	28.0	47.0	27.0	68.0	27.0	25.0	33.0	35.0
R2104	16.0	9.0	23.0	12.0	25.0	25.0	13.0	20.0	30.0	6.0	6.0	18.0
R1886		0.0	0.0		1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R8693	60.0	31.0	53.0	59.0	63.0	55.0	32.0	29.0	29.0	21.0	21.0	28.0
R1799	3.0	3.0										
R6036	18.0	30.0	18.0	14.0	12.0	26.0	33.0	25.0	34.0	53.0	16.0	18.0
