user_id	I am a	he is a	she is a	they are a	it is a	that is a	sucks at	suck at	I never	he never	she never	you never	we never	they never	I am an	he is an	she is an	they are an	it is an	that is an	a burden	a complete	a completely	a huge	a loser	a major	a total	a totally	a weak	an absolute	an utter	a bad	a broken	a damaged	a helpless	a hopeless	an incompetent	a toxic	an ugly	an undesirable	an unlovable	a worthless	a horrible	a terrible	will fail	will go wrong	will end	will be impossible	will not happen	will be terrible	will be horrible	will be a catastrophe	will be a disaster	will never end	will not end	only	every	everyone	everybody	everything	everywhere	always	perfect	the best	all	not a single	no one	nobody	nothing	nowhere	never	worthless	the worst	neither	nor	either or	black or white	ever	but I feel	since I feel	because I feel	but it feels	since it feels	because it feels	still feels	great but	good but	OK but	not that great	not that good	it was not	not all that	fine but	acceptable but	great yet	good yet	OK yet	fine yet	acceptable yet	worst	best	not important	not count	not matter	no matter	the only thing	the one thing	I see only	all I see	all I can see	can only think	nothing good	nothing right	completely bad	completely wrong	only the bad	only the worst	if I just	if I only	if it just	if it only	everyone believes	everyone knows	everyone thinks	everyone will believe	everyone will know	everyone will think	nobody believes	nobody knows	nobody thinks	nobody will believe	nobody will know	nobody will think	he believes	he knows	he thinks	he does not believe	he does not know	he does not think	he will believe	he will know	he will think	he will not believe	he will not know	he will not think	she believes	she knows	she thinks	she does not believe	she does not know	she does not think	she will believe	she will know	she will think	she will not believe	she will not know	she will not think	they believe	they know	they think	they do not believe	they do not know	they do not think	they will believe	they will know	they will think	they will not believe	they will not know	they will not think	we believe	we know	we think	we do not believe	we do not know	we do not think	we will believe	we will know	we will think	we will not believe	we will not know	we will not think	you believe	you know	you think	you do not believe	you do not know	you do not think	you will believe	you will know	you will think	you will not believe	you will not know	you will not think	I will not	we will not 	you will not	they will not	it will not	that will not	he will not	she will not	all of the time	all of them	all the time	always happens	always like	happens every time	completely	no one ever	nobody ever	every single one of them	every single one of you	I always	you always	he always	she always	they always	I am always	you are always	he is always	she is always	they are always	all me	all my	because I	because my	because of my	because of me	I am responsible	blame me	I caused	I feel responsible	all my doing	all my fault	my bad	my responsibility	should	ought	must	have to	has to
D1009	15	4	2	0	27	10	0	0	33	2	1	5	4	1	5	1	0	0	0	2	0	4	0	10	2	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	54	27	45	0	42	0	94	3	17	224	0	22	0	24	0	169	1	6	3	0	0	0	33	2	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	7	27	0	0	7	13	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	11	4	0	1	0	0	0	0	0	0	0	11	0	0	0	0	1	0	0	0	1	7	0	0	0	15	0	0	0	0	18	7	0	1	0	7	0	0	0	0	0	14	12	1	4	0	0	0	0	0	0	0	0	1	42	0	15	36	2
D0727	3	0	0	0	7	5	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	14	28	9	0	4	0	5	1	6	85	0	0	0	4	0	12	0	0	0	0	0	0	14	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	14	0	0	4	1
D1086	4	1	1	0	7	1	0	0	5	0	0	2	0	0	0	0	0	0	0	1	0	1	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	33	19	2	7	4	20	15	15	118	0	15	1	9	2	36	0	0	3	0	0	0	31	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	1	21	0	0	0	4	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	9	5	0	1	0	0	0	0	0	1	0	3	0	2	0	0	1	1	1	0	1	2	0	0	0	5	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	21	1	6	20	1
D0726	4	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	1	4	0	5	1	10	15	0	2	0	4	2	12	0	0	1	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	7	0	1	1	0
D1140	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	6	0	0	2	0	0	0	1	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0
D0216	8	0	1	0	4	0	0	0	2	0	0	1	0	0	2	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	23	7	8	1	9	4	10	5	3	63	0	2	0	3	0	11	0	2	0	0	0	0	10	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	5	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	3	0	0	0	1	0	1	0	1	0	0	2	26	3	2	0	0	0	0	0	0	0	0	0	20	0	1	14	1
D1107	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
D0936	1	2	1	0	5	0	0	1	13	1	0	2	0	0	0	0	0	0	1	0	0	1	0	2	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16	3	4	0	14	1	14	0	7	47	0	4	1	8	0	28	2	2	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	4	3	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	3	1	0	0	0	3	0	1	0	0	0	1	19	0	2	0	0	0	0	0	0	0	0	0	11	0	1	18	1
D0627	9	2	2	1	20	16	0	4	4	0	1	3	0	1	2	1	1	0	2	0	0	0	0	2	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	43	12	21	1	8	1	21	9	7	94	1	8	3	10	0	32	2	2	5	3	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	16	1	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	10	0	2	0	0	0	0	0	0	0	1	0	0	3	0	0	0	1	0	3	4	0	0	0	2	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	70	3	11	37	2
D1016	9	1	0	1	16	5	0	1	8	0	0	2	0	1	0	1	0	0	2	0	0	0	0	3	0	0	0	0	0	1	0	5	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	50	32	15	8	19	4	19	3	4	118	0	5	2	20	2	33	0	1	3	0	0	0	29	0	0	0	0	0	0	0	2	0	0	0	0	6	0	1	0	0	0	0	0	0	1	16	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	1	0	2	0	0	0	0	0	0	0	9	1	0	0	2	0	0	0	2	0	8	0	0	0	5	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	9	24	4	2	0	0	0	0	0	0	0	0	0	44	0	2	46	4
D1112	2	0	0	0	9	2	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	2	0	2	0	1	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	10	20	1	15	0	28	1	21	101	0	7	0	11	0	35	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	7	16	0	0	0	0	0	0	0	0	0	0	0	6	0	0	19	0
D0851	3	0	2	0	2	2	0	0	3	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	33	20	10	1	11	0	14	3	10	48	1	3	0	8	0	21	0	5	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	19	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	2	8	0	0	0	0	0	0	0	0	0	0	0	11	0	2	13	0
D1071	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	7	0	1	0	3	0	3	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D0459	5	1	2	1	16	2	0	0	9	0	0	3	0	0	0	0	0	0	1	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	39	14	21	1	40	1	20	5	21	129	0	7	1	16	1	34	0	3	0	1	0	0	45	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	4	31	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	2	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	2	0	0	1	0	3	0	0	0	0	0	1	4	0	1	0	0	0	0	0	0	0	1	0	27	0	10	19	3
D0642	5	3	0	0	3	0	0	0	2	0	0	1	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	8	66	2	6	1	32	1	9	79	0	2	2	8	1	19	0	1	0	0	0	0	19	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	2	12	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	4	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	10	0	5	13	4
D1080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
D1050	13	3	3	0	12	3	0	0	11	0	1	0	1	2	1	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	68	20	42	0	16	6	34	5	16	146	0	13	1	17	1	59	0	1	1	1	0	0	28	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	25	0	0	2	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	2	2	0	3	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	2	14	12	0	2	0	0	1	0	0	0	0	7	0	1	2	1	0	0	3	0	3	10	0	1	0	5	0	0	0	0	7	3	0	0	0	1	0	0	1	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	36	0	12	13	2
D1178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
D1097	1	1	0	0	4	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	7	4	0	4	0	4	1	1	25	0	0	0	4	0	4	0	2	0	0	0	0	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0
D0678	13	5	1	0	14	5	0	0	4	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	3	0	0	0	0	0	1	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	41	19	15	0	10	3	13	8	14	157	1	4	0	7	2	17	0	2	0	0	0	0	25	1	0	0	0	0	0	0	0	0	5	0	0	3	0	0	0	0	0	0	0	0	3	26	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	15	4	0	0	0	0	0	0	0	0	0	2	0	3	1	2	0	0	0	0	0	1	0	1	0	1	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	8	26	0	0	0	0	0	0	0	0	0	0	0	34	0	1	13	1
D0603	6	2	0	1	7	3	0	0	3	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26	46	12	1	20	3	17	9	14	93	1	8	0	14	2	26	0	5	0	0	0	0	31	1	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	0	0	0	7	26	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	6	0	0	0	6	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	26	4	1	0	0	0	0	0	0	0	0	0	19	0	6	21	2
D0498	1	0	1	0	5	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	5	11	0	17	0	30	10	7	97	0	7	1	4	0	42	1	2	0	0	0	0	27	1	0	0	0	0	0	0	0	0	14	0	0	1	0	0	0	0	0	0	0	0	2	23	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	1	0	1	0	0	0	0	0	0	0	3	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	2	1	0	0	0	0	0	11	0	1	0	0	0	0	0	0	0	0	0	14	0	2	15	3
D0572	20	1	0	0	15	2	0	0	7	0	0	1	0	0	5	0	1	0	4	0	0	0	0	5	0	2	0	0	0	0	1	3	3	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	95	40	41	3	15	2	26	6	23	275	0	21	4	38	0	67	0	11	2	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	14	44	0	0	0	5	6	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	13	0	1	0	0	0	0	0	0	0	1	1	1	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	15	17	1	0	0	0	1	0	0	0	0	1	0	64	0	11	33	2
D0607	5	0	1	0	5	2	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	21	14	15	9	19	1	31	3	16	74	0	6	4	9	0	38	0	2	1	3	0	0	19	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	25	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	39	3	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	6	1	1	1	0	0	1	1	0	0	0	2	13	0	0	0	0	0	0	0	0	0	0	0	7	0	5	12	3
D0457	10	3	1	1	9	5	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	13	11	0	2	1	16	0	2	60	0	8	2	5	0	13	0	0	6	6	0	0	11	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	43	15	1	1	0	0	0	0	0	0	0	4	0	1	0	2	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	2	0	80	1	10	13	2
D0528	10	4	0	0	19	4	0	0	3	0	0	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	34	14	18	0	11	1	22	4	9	75	0	1	4	3	0	38	0	9	1	2	0	0	24	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	12	27	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	15	5	0	1	0	0	0	0	0	0	0	2	0	1	1	1	0	0	0	0	0	4	0	0	0	7	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	4	7	1	1	0	0	0	0	0	0	0	2	0	27	0	6	19	3
