num_runs	$D$	$R$
3691	1489047	6875507
3692	1522022	6701522
3693	1485209	6808326
3694	1480925	6689042
3695	1504495	6663614
3696	1542884	6852128
3697	1558416	6832624
3698	1527827	6727062
3699	1509465	6813642
3700	1490708	6642141
3701	1504428	6746755
3702	1505737	6752277
3703	1563883	6772485
3704	1476264	6773366
3705	1573678	6813688
3706	1527987	6807342
3707	1525670	6820954
3708	1540826	6802876
3709	1518145	6901678
3710	1539736	6671330
3711	1509536	6791298
3712	1465684	6826698
3713	1504918	6917147
3714	1514278	6799098
3715	1522366	6876584
3716	1490517	6702975
3717	1510021	6751996
3718	1462371	6748176
3719	1488662	6935064
3720	1500752	6765659
3721	1546035	6849113
3722	1495230	6797806
3723	1486539	6819832
3724	1492980	6733913
3725	1473369	6668233
3726	1509093	6743966
3727	1526066	6743100
3728	1563495	6877012
3729	1482223	6697133
3730	1482035	6802948
3731	1537465	6703695
3732	1492107	6875624
3733	1486385	6703831
3734	1505592	6724722
3735	1555810	6728956
3736	1478457	6685276
3737	1492786	6909401
3738	1509210	6736411
3739	1477702	6951441
3740	1497631	6830975
3741	1517915	6779189
3742	1549571	6931154
3743	1474136	6716961
3744	1485270	6730199
3745	1494711	6867234
3746	1555202	6941403
3747	1522525	6784223
3748	1475970	6689185
3749	1496145	6701236
3750	1509347	6785313
3751	1480141	6751050
3752	1523567	6837329
3753	1507590	6717788
3754	1536663	6711379
3755	1463094	6814587
3756	1530152	6862166
3757	1513941	6913649
3758	1480155	6773109
3759	1505961	6830144
3760	1509598	6700442
3761	1465407	6779470
3762	1521430	6843713
3763	1548652	6887679
3764	1485081	6832734
3765	1578475	6801230
3766	1492850	6771666
3767	1537476	6955263
3768	1501773	6831194
3769	1513233	6617040
3770	1508529	6819530
3771	1491660	6661297
3772	1536468	6759481
3773	1549483	6807261
3774	1490060	6796093
3775	1518494	6802685
3776	1466919	6833723
3777	1473189	6858959
3778	1539622	6849584
3779	1538135	6856526
3780	1538161	6949694
3781	1494635	6885568
3782	1485942	6882762
3783	1495002	6629684
3784	1525827	6648828
3785	1526898	6850690
3786	1512137	6718113
3787	1493157	6779718
3788	1508333	6898528
3789	1516690	6710262
3790	1541534	6826536
3791	1515531	6806685
3792	1516199	6887437
3793	1456294	6837358
3794	1473212	6782876
3795	1525301	6755846
3796	1527519	6763299
3797	1533052	6853112
3798	1550381	6685354
3799	1485890	6794778
3800	1520372	6785380
3801	1494104	6892828
3802	1499232	6829603
3803	1477656	6787279
3804	1542757	6857222
3805	1519082	6986747
3806	1534123	6866938
3807	1480796	6689027
3808	1528459	6826295
3809	1501755	6842779
3810	1521343	6871825
3811	1495017	6792278
3812	1480203	6810321
3813	1472535	6814182
3814	1469012	6843877
3815	1469494	6837478
3816	1505594	6883070
3817	1493143	6910234
3818	1506319	6835089
3819	1502302	6809730
3820	1502535	6715465
3821	1511345	6890147
3822	1493796	6718642
3823	1518515	6812662
3824	1553152	6905638
3825	1470198	6699698
3826	1552154	6732414
3827	1501125	6974375
3828	1529768	6809200
3829	1478214	6825403
3830	1547934	6799620
3831	1517916	6942931
3832	1505337	6860377
3833	1486408	6702262
3834	1474674	6832002
3835	1485276	6773757
3836	1485498	6693293
3837	1527183	6684951
3838	1569592	6614899
3839	1546693	6784473
3840	1532081	6817077
3841	1502379	6764000
3842	1505980	6737357
3843	1502187	6876654
3844	1517750	6742164
3845	1499840	6778787
3846	1516397	6722062
3847	1536871	6697305
3848	1500313	6723235
3849	1481420	6719307
3850	1532489	6686245
3851	1486433	6671635
3852	1540827	6863009
3853	1515647	6650201
3854	1488637	6787988
3855	1537561	6867482
3856	1513172	6723484
3857	1513839	6862778
3858	1478297	6877161
3859	1502534	6743221
3860	1497421	6773770
3861	1503971	6654076
3862	1471958	6971859
3863	1479272	6546935
3864	1489786	6882521
3865	1441160	6790225
3866	1566606	6601861
3867	1508730	6717531
3868	1537070	6789708
3869	1504896	6803044
3870	1533564	6917399
3871	1490133	6880874
3872	1505607	6835617
3873	1541924	6645081
3874	1516916	6850989
3875	1577072	6827643
3876	1529061	6687461
3877	1517574	6807921
3878	1472574	6767374
3879	1495072	6860723
3880	1456205	6951914
3881	1547969	6779309
3882	1500158	6908586
3883	1526074	6884619
3884	1479540	6794209
3885	1551913	6785423
3886	1529797	6585040
3887	1499209	6821326
3888	1499166	6708596
3889	1561114	6705960
3890	1532567	6950462
3891	1523924	6871535
3892	1509653	6809609
3893	1540752	6806732
3894	1496969	6769838
3895	1490869	6848085
3896	1508534	6804490
3897	1516048	6778141
3898	1517282	6799772
3899	1460149	6804577
3900	1484001	6711448
3901	1457230	6810406
3902	1507045	6790720
3903	1489457	6717269
3904	1521104	6794681
3905	1557234	6803535
3906	1472635	6604383
3907	1511134	6723395
3908	1531445	6889525
3909	1544465	6880601
3910	1535558	6634944
3911	1499257	6787107
3912	1478722	6820535
3913	1563416	6759502
3914	1514316	6882400
3915	1453472	6776528
3916	1474676	6768418
3917	1474367	6839703
3918	1483607	6989836
3919	1495176	6590179
3920	1516981	6764357
3921	1484292	6777674
3922	1500635	6852238
3923	1476767	6697399
3924	1480353	6621232
3925	1475933	6870610
3926	1463798	6712892
3927	1553871	6773978
3928	1502057	6965303
3929	1491234	6759816
3930	1486427	6678776
3931	1421937	6538568
3932	1555049	6843655
3933	1531556	6737188
3934	1512315	6823064
3935	1515523	6829725
3936	1502957	6855545
3937	1534392	6743199
3938	1541321	6799793
3939	1515072	6722330
3940	1532820	6613223
3941	1489684	6725624
3942	1496919	6830221
3943	1508279	6792635
3944	1434228	6622454
3945	1588375	6863560
3946	1465790	6607495
3947	1478708	6624978
3948	1550824	6701960
3949	1527481	7019666
3950	1510774	6793225
3951	1453623	6779015
3952	1491149	6704974
3953	1521976	6816432
3954	1562018	6708248
3955	1460576	6917441
3956	1508179	6883708
3957	1535028	6843499
3958	1484505	6835439
3959	1519764	6874460
3960	1502041	6904732
3961	1515883	6709521
3962	1501773	6702095
3963	1525842	6877762
3964	1485237	6710036
3965	1531400	6673250
3966	1500048	6784174
3967	1520617	6776527
3968	1519358	6789680
3969	1529601	6772844
3970	1456458	6683939
3971	1521684	6786220
3972	1468514	6842221
3973	1512924	6804770
3974	1492906	6935498
3975	1526467	6782835
3976	1547831	6778637
3977	1511991	6838986
3978	1490007	6830035
3979	1557904	6751387
3980	1463187	6749396
3981	1521099	6761758
3982	1506795	6759493
3983	1507983	6788472
3984	1537871	6647319
3985	1480736	6701583
3986	1579188	6813154
3987	1524640	6688468
3988	1483984	6942384
3989	1542441	6744865
3990	1513311	6557713
3991	1484427	6710493
3992	1558426	6787241
3993	1515041	6788542
3994	1489774	6926220
3995	1465199	6745869
3996	1524922	6849121
3997	1505279	6858269
3998	1514053	6784969
3999	1472991	6749770
4000	1506193	6715210
4001	1478732	6833281
4002	1537893	6763571
4003	1515796	6757002
4004	1480138	6853975
4005	1443517	6714655
4006	1529254	6693227
4007	1562894	6753464
4008	1515400	6671554
4009	1548839	6870614
4010	1531660	6848026
4011	1504393	6567869
4012	1472406	6944310
4013	1489142	6862096
4014	1517795	6705645
4015	1515210	6724683
4016	1548446	6913713
4017	1520007	6659334
4018	1491413	6823679
4019	1494426	6805818
4020	1537810	6783395
4021	1516895	6724204
4022	1500470	6798974
4023	1472561	6852297
4024	1498542	6864756
4025	1517085	6755846
4026	1504299	6929586
4027	1525905	6613747
4028	1496538	6830724
4029	1577929	6837546
4030	1501216	6724256
4031	1533391	6845095
4032	1523190	6838965
4033	1546783	6807852
4034	1468626	6755432
4035	1500186	6736578
4036	1518189	6966418
4037	1522181	6743819
4038	1539650	6879469
4039	1512783	6750351
4040	1514657	6607552
4041	1527372	6900732
4042	1501568	6749767
4043	1493776	6771607
4044	1484244	6670096
4045	1489710	6762888
4046	1537912	6749101
4047	1465292	6759732
4048	1520812	6877456
4049	1522500	6802799
4050	1524494	6761473
4051	1486791	6911566
4052	1518590	6880378
4053	1502417	6726331
4054	1491554	6808248
4055	1495373	6811254
4056	1515113	6734449
4057	1496872	6717396
4058	1484200	6816736
4059	1557743	6655583
4060	1522546	6675303
4061	1473025	6834484
4062	1474774	6830403
4063	1520385	6663699
4064	1462573	6772793
4065	1502335	6632666
4066	1513670	6747589
4067	1468575	6809981
4068	1458168	6801999
4069	1480528	6873493
4070	1505655	6779614
4071	1459933	6706604
4072	1486649	6815856
4073	1452645	6846083
4074	1545734	6821429
4075	1525738	6729144
4076	1492812	6850344
4077	1448325	6982418
4078	1508366	6643905
4079	1514902	6789769
4080	1491149	6761633
4081	1533627	6834642
4082	1528129	6756516
4083	1525442	6828740
4084	1504694	6900522
4085	1500861	6807035
4086	1500043	6764759
4087	1510856	6837933
4088	1509943	6798395
4089	1517199	6641419
4090	1497951	6906178
4091	1471254	6659102
4092	1527358	6890023
4093	1482196	6742847
4094	1588086	6738813
4095	1533433	6742084
4096	1554576	6893182
4097	1470676	6748865
4098	1485675	6649469
4099	1566777	6740510
4100	1488689	6774824
4101	1483112	6712274
4102	1543770	6873971
4103	1504609	6742621
4104	1463649	6712145
4105	1464473	6846260
4106	1485271	6673992
4107	1530624	6502602
4108	1484262	6812277
4109	1562442	6787895
4110	1516351	6822770
4111	1526580	6765916
4112	1522082	6801410
4113	1506234	6667940
4114	1531162	6701776
4115	1519266	6805507
4116	1478057	6764962
4117	1504916	6839236
4118	1548584	6861189
4119	1434243	6657091
4120	1459779	6832512
4121	1539166	6791184
4122	1510158	6818976
4123	1486265	6786999
4124	1516517	6810333
4125	1539941	6863811
4126	1487626	6722579
4127	1509824	6887491
4128	1523018	6743792
4129	1519091	6842659
4130	1471580	6843113
4131	1527686	6903833
4132	1527941	6930042
4133	1481192	6858935
4134	1571601	6677696
4135	1517976	6808677
4136	1524261	6895912
4137	1519326	6827506
4138	1480454	6732355
4139	1496995	6760792
4140	1442670	6730593
4141	1426410	6692878
4142	1525303	6748875
4143	1494222	6747209
4144	1497518	6850899
4145	1553629	6739141
4146	1486688	6655923
4147	1534293	6746838
4148	1507662	6915107
4149	1518912	6825025
4150	1488829	6928884
4151	1508170	6887785
4152	1520871	6890557
4153	1485708	6686044
4154	1512321	6706114
4155	1509342	6773548
4156	1505947	6863555
4157	1533599	6720487
4158	1518605	6944250
4159	1526528	6785383
4160	1526526	6774419
4161	1517637	6830491
4162	1506169	6770016
4163	1512707	6920351
4164	1584676	6713251
4165	1529204	6849138
4166	1530211	6782117
4167	1532772	6853669
4168	1496010	6706771
4169	1489260	6753866
4170	1478940	6883082
4171	1473279	6849496
4172	1500002	6885062
4173	1472449	6761866
4174	1495849	6691303
4175	1494628	6877429
4176	1480867	6691679
4177	1492779	6843282
4178	1477315	6768495
4179	1528397	6813415
4180	1472970	6747324
4181	1479300	6799446
4182	1521151	6868195
4183	1480162	6841760
4184	1530478	6779609
4185	1479738	6812462
4186	1509340	6849870
4187	1469121	6727843
4188	1558114	6665194
4189	1572189	6739463
4190	1553099	6817244
4191	1498320	6702401
4192	1536454	6727673
4193	1495655	6822634
4194	1523072	6625330
4195	1469275	6845361
4196	1527931	6633950
4197	1515483	6814444
4198	1558289	6797480
4199	1486499	6749841
4200	1489123	6769828
4201	1523266	6843136
4202	1529643	6763052
4203	1525510	6787984
4204	1494269	6727256
4205	1550351	6699574
4206	1564920	6847633
4207	1497065	6883249
4208	1457048	6738147
4209	1445343	6838750
4210	1483644	6765692
4211	1524212	6936630
4212	1497614	6797366
4213	1537294	6878738
4214	1504754	6680330
4215	1531253	6836739
4216	1557527	6800205
4217	1496617	6742452
4218	1513971	6686347
4219	1557367	6745842
4220	1485096	6757097
4221	1504208	6830577
4222	1505822	6853494
4223	1551652	6702555
4224	1512044	6900979
4225	1476501	6799577
4226	1543942	6737497
4227	1548515	6774214
4228	1474310	6739189
4229	1509543	6786161
4230	1574006	6951256
4231	1526058	6817201
4232	1512202	6624639
4233	1525245	6801586
4234	1517501	6681839
4235	1570136	6811557
4236	1510281	6807500
4237	1541417	6857074
4238	1584932	6673396
4239	1472591	6786273
4240	1498632	6821652
4241	1550082	6747025
4242	1547139	6829979
4243	1473026	6684834
4244	1472292	6849306
4245	1490655	6625646
4246	1502570	6710487
4247	1510206	6841609
4248	1529940	6708529
4249	1527781	6774923
4250	1517566	6815115
4251	1504242	6762244
4252	1506276	6708033
4253	1538053	6704261
4254	1516310	6725607
4255	1528051	6774408
4256	1496931	6766482
4257	1492240	6837397
4258	1514529	6824618
4259	1550746	6923508
4260	1518377	6811019
4261	1507744	6792802
4262	1542097	6717789
4263	1460595	6790533
4264	1488633	6815760
4265	1523359	6748721
4266	1521018	6826747
4267	1461897	6792152
4268	1473354	6666167
4269	1496278	6882517
4270	1498160	6700654
4271	1468357	6807282
4272	1514048	6752472
4273	1546133	6817195
4274	1546585	6810110
4275	1509856	6781924
4276	1456373	6824474
4277	1500150	6589896
4278	1505606	6894798
4279	1500659	6784066
4280	1577713	6921725
4281	1521357	6817579
4282	1495990	6773926
4283	1484512	6811527
4284	1531713	6633838
4285	1474738	6720422
4286	1485268	6714450
4287	1497162	6656199
4288	1471281	6941611
4289	1502058	6831017
4290	1561547	6737434
4291	1541163	6886546
4292	1478992	6766204
4293	1519162	6883368
4294	1500100	6806566
4295	1525554	6801019
4296	1499182	6698526
4297	1496147	6726537
4298	1477264	6759592
4299	1511338	6794934
4300	1521154	6758618
4301	1490256	6730900
4302	1518072	6945635
4303	1507544	6711935
4304	1469577	6719667
4305	1540749	6698109
4306	1487812	6911499
4307	1529581	6749750
4308	1490243	6813780
4309	1536496	6651355
4310	1535062	6770853
4311	1502626	6713155
4312	1444667	6845382
4313	1525562	6687269
4314	1484808	6665020
4315	1557339	6801447
4316	1540076	6793238
4317	1487032	6832598
4318	1463053	6827578
4319	1495861	6731194
4320	1559647	6766974
4321	1548317	6869877
4322	1578931	6814613
4323	1516456	6700670
4324	1496397	6889826
4325	1516345	6703617
4326	1511119	6799011
4327	1480130	6541575
4328	1501339	6698517
4329	1448091	6837566
4330	1526335	6787934
4331	1525043	6773207
4332	1478957	6859660
4333	1530327	6769691
4334	1527164	6942870
4335	1515586	6793540
4336	1546156	6763814
4337	1511007	6693073
4338	1499948	6728364
4339	1501345	6853272
4340	1544738	6861966
4341	1530425	6723105
4342	1476394	6723291
4343	1482857	6801287
4344	1454726	6971866
4345	1527319	6810376
4346	1528057	6837557
4347	1484744	6893790
4348	1549557	6658959
4349	1494416	6866455
4350	1521762	6930253
4351	1540241	6838922
4352	1492854	6640459
4353	1549597	6801998
4354	1483744	6645950
4355	1526642	6773785
4356	1518764	6842773
4357	1549813	6845259
4358	1454955	6854383
4359	1526464	6739498
4360	1471884	6997448
4361	1545798	6694675
4362	1579211	6809043
4363	1492866	6739972
4364	1480199	6830273
4365	1519137	6640988
4366	1523165	6644341
4367	1477456	6663159
4368	1529731	6768599
4369	1488144	6890690
4370	1534354	6695709
4371	1512410	6866262
4372	1550951	6758591
4373	1510721	6786560
4374	1530090	6670319
4375	1514058	6879059
4376	1506628	6656653
4377	1464241	6702146
4378	1493144	6794260
4379	1489586	6711501
4380	1542959	6757999
4381	1518150	6750320
4382	1520461	6780778
4383	1513595	6754964
4384	1536506	6819038
4385	1496320	6719070
4386	1513146	6672684
4387	1539915	6767548
4388	1529948	6784189
4389	1516341	6862598
4390	1483916	6770962
4391	1508119	6689449
4392	1449835	6675516
4393	1475245	6885894
4394	1514384	6872374
4395	1538944	6995150
4396	1507769	6832816
4397	1507033	6736037
4398	1521699	6822416
4399	1506207	6797557
4400	1501816	6765890
4401	1471652	6677341
4402	1516792	6775283
4403	1520086	6804867
4404	1507091	6848992
4405	1523041	6710182
4406	1500869	6700746
4407	1502301	6689109
4408	1489853	6809006
4409	1476259	6661857
4410	1541945	6691956
4411	1524705	6713953
4412	1486031	6874623
4413	1497410	6732997
4414	1477025	6716689
4415	1537512	6772961
4416	1538757	6747318
4417	1539941	6817464
4418	1481607	6762863
4419	1470162	6798667
4420	1535327	6755028
4421	1488139	6819200
4422	1501019	6692592
4423	1544248	6827931
4424	1524086	6825844
4425	1518309	6928908
4426	1542065	6866877
4427	1472774	6832402
4428	1524722	6787744
4429	1421243	6723358
4430	1507311	6639855
4431	1529185	6722519
4432	1539987	6666006
4433	1560716	6667827
4434	1511742	6865161
4435	1485156	6761201
4436	1488069	6883387
4437	1514086	6845216
4438	1425934	6787281
4439	1498395	6826334
4440	1579279	6704508
4441	1450399	6731023
4442	1483512	6676668
4443	1532735	6829285
4444	1547355	6690944
4445	1537161	6811675
4446	1546524	6719490
4447	1530809	6702855
4448	1500412	6775038
4449	1543460	6793438
4450	1557190	6613768
4451	1502371	6704801
4452	1509609	6733226
4453	1513045	6735083
4454	1512016	6826723
4455	1566794	6683085
4456	1517047	6783942
4457	1512868	6641533
4458	1493888	6808236
4459	1565241	6852384
4460	1497779	6674176
4461	1523655	6842384
4462	1538068	6829656
4463	1508548	6695133
4464	1560394	6867667
4465	1565093	6652961
4466	1586941	6818603
4467	1476639	6728608
4468	1558080	6636289
4469	1561865	6671066
4470	1555254	6872186
4471	1548233	6815090
4472	1502154	6798680
4473	1479116	6895876
4474	1480642	6711251
4475	1527992	6638845
4476	1537939	6723085
4477	1471905	6835751
4478	1561124	6831352
4479	1500648	6689237
4480	1570515	6823346
4481	1533515	6782898
4482	1524128	6803388
4483	1513979	6569265
4484	1540325	6699390
4485	1489515	6825610
4486	1489860	6679748
4487	1569857	6795690
4488	1540028	6645633
4489	1526186	6823080
4490	1513233	6822553
4491	1543797	6643625
4492	1476289	6927304
4493	1543247	6761725
4494	1571113	6648301
4495	1534412	6739575
4496	1475478	6670846
4497	1544535	6804431
4498	1500499	6606000
4499	1491285	6839941
4500	1530055	6816530
4501	1498504	6728370
4502	1479150	6822952
4503	1500370	6676746
4504	1496879	6765639
4505	1518313	6900714
4506	1511383	6758961
4507	1505771	6633199
4508	1492783	6910813
4509	1522287	6880534
4510	1535340	6958756
4511	1475185	6721775
4512	1523816	6771490
4513	1524928	6825502
4514	1502782	6700296
4515	1478010	6617431
4516	1510208	6934489
4517	1519494	6670421
4518	1506433	6722220
4519	1529651	6661545
4520	1499131	6787431
4521	1534684	6875932
4522	1507239	6816450
4523	1502171	6889111
4524	1522401	6825025
4525	1553632	6707086
4526	1491022	6856796
4527	1544032	6795856
4528	1500484	6818010
4529	1517482	6839242
4530	1499819	6913018
4531	1523530	6567754
4532	1477508	6737278
4533	1485257	6681430
4534	1495525	6760356
4535	1560106	6847831
4536	1557859	6819584
4537	1486484	6718086
4538	1451678	6744139
4539	1509731	6834856
4540	1517127	6874265
4541	1524907	6800382
4542	1539882	7017845
4543	1539491	6743096
4544	1515454	6825718
4545	1507554	6829855
4546	1494823	6761959
4547	1489299	6805736
4548	1504124	6730940
4549	1566913	6768477
4550	1561294	6721111
4551	1548061	6769663
4552	1463488	6757581
4553	1494020	6865484
4554	1447346	6884544
4555	1524537	6795903
4556	1484570	6878473
4557	1528122	6757498
4558	1471540	6815745
4559	1505234	6934169
4560	1496290	6846867
4561	1551772	6962495
4562	1517975	6843322
